thruster_temp,battery_voltage,battery_temp,solar_panel_current,gyro_rate,reaction_wheel_rpm,comms_signal_strength,radiation_dose,is_anomaly,will_fail,health_score
32.71718873625531,28.027007392564045,24.18224377464596,9.092389119046036,0.12890783640040593,3388.6283803817423,-77.41849620165941,5.7249247666927445,0,0,98
30.87016902318385,27.8053142015829,22.003336922592407,9.155151663856753,0.17608242408355135,2994.1126965460253,-76.81437828121469,4.187730264988942,0,0,99
29.466392984387394,27.62404808546906,16.45839924798992,9.663648101728118,0.15407245702112732,3382.0569282004953,-83.94290418534217,3.823773378591862,0,0,99
28.141054207886913,28.205835596276216,21.613905217727478,8.391036070169825,0.09516787934422237,2705.4351310969414,-77.68198239380058,3.928772864880057,0,0,98
40.315523233820954,28.44782996457383,17.6162472255577,10.279218222302983,0.021906984152097533,3081.385454346889,-83.02540298113722,6.3837237714994775,0,0,97
24.554863194686945,27.82379817645059,22.74611454889134,9.978704780765074,0.09348766178307923,3558.2927743714254,-85.23859716004759,5.102514552891357,0,0,98
25.630424303044524,27.654403692128074,18.14556488383448,10.191421122739657,0.16289679797184545,2979.904756220345,-80.95579218746563,5.11726891871885,0,0,100
30.17344076951974,27.77417719869217,14.993859829113797,9.174443570095116,0.07129473772011088,2816.5522892228005,-81.22686559728727,4.893373831852147,0,0,99
32.02517123685776,27.76924325219074,20.507076336195425,10.216116993337232,0.19816632698317554,3576.62744826316,-89.88657800050916,5.230331169896012,0,0,97
29.017683373204854,27.7621935789103,19.764985555381926,11.220736399141135,0.11379611321630788,3217.393261185511,-75.8603162916776,5.974468798963772,0,0,98
28.073673516758205,28.670574924910113,18.98078212129249,10.670694194316205,0.2173910692387247,2115.545876396846,-79.05754176756574,4.460644265048036,0,0,97
28.992882345201345,27.56344382508261,15.548995682217317,11.072120416874693,0.18764340862975268,2860.989306490818,-76.68344526165893,3.2936108132066364,0,0,98
24.904843203585706,27.502138118675433,12.663839253287165,10.655845820391383,0.19834147250901357,2977.766131635818,-78.88012549472072,5.773484467415675,0,0,98
29.885873428543984,27.46342193688012,23.66048433637271,9.837040981004067,0.14578472056164665,2963.9089343775163,-76.87570692953419,4.335290843584271,0,0,99
22.840156401035784,27.481968491174552,16.992645902129617,11.747442506079427,0.12779340917889065,2398.7428187527576,-80.98297225634377,2.607487251306977,0,0,97
23.57389636503332,28.00027964702287,18.4747679428601,8.205461565479595,0.15654701439266946,2686.982517906208,-77.3028781250129,3.6013097123759743,0,0,98
26.629249623678604,27.85142365360168,13.777464915846537,9.271258155417135,0.05989865810580035,3700.908177369449,-76.25728642741015,3.675206789965972,0,0,98
26.50071676980161,28.093860802062036,18.75826652261366,8.923656325287034,0.062033123911843756,2737.1066727530024,-83.74942272889328,3.6375415870586316,0,0,98
19.672282368465112,28.678582547316015,18.633052401607856,10.444177791512633,0.10038739742847386,3159.654445740828,-80.1505388096994,4.009864600212794,0,0,98
30.97305637609086,27.48462104809707,18.302452266762156,10.517745172166695,0.19814213320728807,3802.229618255981,-77.1296336808278,7.54389230954069,0,0,98
25.500725689217283,28.010436420084332,19.55297706140737,9.542141497235455,0.16781450049350394,2697.846827058671,-82.44607121196779,2.187461218783275,0,0,99
28.739344494779495,28.243026745732543,13.442460051041468,10.34990245338076,0.09549188044527057,2324.177109568692,-76.05151119948516,4.12401582832535,0,0,98
30.529630956222086,28.38902177985069,19.86542988665159,10.708113379796643,0.09628081425379158,2900.992545779398,-80.29773371640019,4.733929180641774,0,0,99
29.83672031691375,27.3893792553209,17.826285277986646,10.47284546020981,0.16668035137278014,3178.655892606834,-80.85308950386316,5.61872205235937,0,0,99
27.252513423354564,27.82410757669033,22.3409336530612,12.174000530371174,0.23037065899074927,2405.7758507852113,-78.93179893652297,4.021406217448815,0,0,96
33.813537908470806,27.650947749051596,20.380973825941062,9.527309143875144,0.08181747520151007,2597.5536427666016,-84.20364783131275,4.603952627464546,0,0,98
28.665808832852225,28.19698050560326,18.867505931723453,9.48406507881233,0.09613818225177989,2787.601217999273,-82.49256210569905,6.5764391783952725,0,0,99
30.531727271022042,28.942950546013083,20.813514904699932,9.034075625951315,0.15815926095357935,2854.985989960255,-77.66479849537484,4.860532186095343,0,0,97
25.929554803855314,28.08951518065556,17.950731311781745,10.642222342260064,0.3565418075792965,2787.6524908318715,-81.95775777007289,6.2118514745850435,0,0,97
30.02909612442919,28.403408329911432,22.595066403722747,10.184905947981957,0.18061668234892106,2851.8706525610814,-83.33423594911707,5.418679331531575,0,0,99
22.560575436080324,28.298501426410887,19.936452543423226,9.863536482053446,0.1308111405372752,3087.6601310655756,-79.00246526515699,5.399272313471824,0,0,99
23.89393880235576,27.276016439607716,20.89504488318969,9.719194857197575,0.15940395328365928,3146.840906715227,-82.10322154925183,5.145147823264982,0,0,98
23.91506873147715,28.28334257891974,18.731402141313595,10.102164719784186,0.046351089146408744,3348.982931312058,-77.39919528816536,2.6636677824380426,0,0,98
29.408221586057188,28.029682485520063,17.311792191808944,10.732221774084493,0.12408258985984215,3202.2007242445966,-80.11569953669948,5.61993716701085,0,0,100
28.78608467880588,28.283601503035406,17.73079291713832,9.785355756471173,0.09389466092127031,3720.3761731643262,-80.16063180257737,5.587769798247947,0,0,99
18.304482693484175,28.409408608986265,14.719113161809815,11.677577354621038,0.1884877418040548,2990.329209160748,-82.2840188785583,4.863190475002886,0,0,97
23.993519960420336,27.88755988284562,23.393059580548567,10.956159329563741,0.10976215994899549,3229.0331125424636,-74.40257825365599,5.35186903659548,0,0,98
25.859059153757727,28.045813346486185,20.850436412996494,11.16449715264791,0.2548094135666597,3160.5374508099158,-71.26997190329165,3.4682263470077457,0,0,97
28.1520139126728,28.048012530687306,19.84055391819125,10.246049810214545,0.1383815550799054,2332.5663704489643,-78.40310750957889,2.7933152791377873,0,0,99
26.16446294852424,27.346819087783206,16.281694726354424,10.000304457980235,0.16411590962908434,3213.1439571253836,-85.01523293517303,3.9201360595435837,0,0,98
31.086794842593378,26.86058295174797,21.44629710111631,10.309265996076808,0.12558587541069194,2552.1320421495425,-85.17872590288363,4.245533988831036,0,0,96
26.02497366735475,28.2595696842028,13.824010988435969,10.478708064640099,0.18895479753195324,3338.8316039940137,-75.10999634045248,6.461540122840399,0,0,98
30.91051817454792,28.02077835432292,20.197920231646737,11.076764024549714,0.1591551798044256,2200.719726187157,-76.33468930119007,7.167639365494366,0,0,98
23.786337747305375,28.11062766103797,16.04785938796473,10.215326356300798,0.13915705862176744,3218.8863752228017,-83.66863922078414,6.161135086565059,0,0,99
30.55492088811674,27.542798034907808,22.900294596903287,10.050287763559547,0.18051721849493008,2698.289659992257,-80.25655338637198,7.155005780115476,0,0,99
23.08956873945203,28.28858650951403,19.90619079664469,9.81540784117069,0.126326447523505,3048.1999835157203,-84.11469733251633,5.725798515847632,0,0,99
34.568060640545475,28.403926835737053,15.935548964466829,11.538535811471993,0.23162001472744834,2870.0674465965512,-89.9976228594943,4.886648780368647,0,0,95
31.41366223512123,27.898925724799614,19.176253589102608,10.34214333444799,0.19847785057221914,2986.5253892365135,-83.80139273240694,3.2710102507776795,0,0,99
24.070050425846762,27.91014674000119,19.650156297073657,10.433986424201036,0.15910964501816,2466.3898020327183,-82.40547057580486,3.6953739761936735,0,0,99
26.282377835498988,28.482461358268235,19.151914657640585,9.712371631912013,0.17915225402415358,3199.854840450383,-85.18550367705537,5.36107140065373,0,0,99
25.306037503024527,28.11159766488952,15.493958840220728,10.960628779836213,0.05181884033449807,3123.928284090811,-77.4648924762716,4.396111583558565,0,0,99
22.52078808168369,28.12575339762194,17.993748607739448,10.502345514677375,0.08490432337444752,2425.7524687146242,-87.6524257007161,4.27043000300511,0,0,97
28.136333873036904,27.692010707576543,18.701357735372245,9.678380002889869,0.17925230455942154,3333.4115846435698,-87.97494257028582,7.1609145700007275,0,0,98
28.304021565649645,27.603723044544918,19.888240754660362,10.834134996341145,0.16266628222391255,3633.3860101536375,-81.22712157148548,1.594514072694686,0,0,98
28.768196465960127,27.876353414319,18.40062271434685,10.313046743776045,0.20661360113668376,3382.6809267178337,-83.1439578420318,1.9423702271401193,0,0,99
31.353963097806567,27.84606324722115,19.39191684877038,11.156897806366622,0.2441594035443172,3227.3764025024616,-77.60162354687402,3.4881202890465137,0,0,98
27.899892165019423,28.327106519680115,22.17062264705194,10.196326931121916,0.15116040210436155,2475.265507059936,-84.26045465230149,4.188307834358861,0,0,99
20.098133734584515,28.113319767376062,15.62015431849898,9.603552244532288,0.04420100817624119,2613.393189626003,-78.33123814246974,3.653811207890751,0,0,98
28.64229592419946,28.001218408061366,19.310814509239048,10.46812758729735,0.22294475470387848,2406.0408126200387,-90.21568453960782,1.9424251697391441,0,1,96
17.63583083142036,28.345240090468252,15.610679456821261,9.622037250726452,0.0586055339402457,2602.357506783123,-80.12375598862249,4.936652527829151,0,0,98
33.88468130997443,27.916270529139254,15.99278178402025,11.272600570026402,0.101726423833424,3730.4038854187747,-77.28829651464292,6.348501214893333,0,0,97
24.986328518615267,28.035458678959206,23.16638581705491,11.193040682197703,0.15508478642289034,3094.784566284817,-81.81928126355382,2.7623260216973056,0,0,98
32.742816618651986,28.287581324266025,20.98814305741745,9.890642462825447,0.03655677407797116,3600.5334607821947,-81.29071935536854,5.939224921705599,0,0,98
29.074369115453027,28.29832050042416,19.780287519580828,10.375531839252842,0.1771296772255466,3222.728336309999,-80.84148063424418,0.4621634111406969,0,0,98
29.229626791236402,28.32629488501572,20.581420465079237,10.457669669833667,0.13846642298837258,3113.0319801953196,-80.99476450473419,5.90350027583203,0,0,99
25.394572424832685,28.012191540106265,13.524191560585876,10.954132527925932,0.2101863808265433,3920.164034178788,-75.69826774757985,5.940622499884752,0,0,97
27.163906970855898,27.65979181831628,16.258429650585832,9.576708025733963,0.28296307130122983,3157.8686119291924,-84.78353224814074,4.62660572002016,0,0,98
29.67812977562811,27.818324176675393,15.538968526407913,9.853807387876945,0.021755852347711206,3235.622778962347,-78.64511798852146,4.550442588173744,0,0,99
25.743009605370446,28.073820521278815,22.626329857703627,10.066792001823824,0.31830340741484187,3483.346492237257,-75.90374989675415,3.4338588084705943,0,0,97
31.821220834282045,26.89057485483462,20.402809918888387,9.515787617808064,0.08039627751644018,2662.695758282503,-80.54097158252813,4.660884678333063,0,0,96
26.511172895715788,28.435499447881675,23.653758917803827,10.465196331655301,0.10523758025263208,2552.1530266843956,-79.43645501235518,3.8717498852577354,0,0,98
16.510951146873403,28.082274549984273,16.86463784446062,10.33347269796278,0.13293813977525554,3360.0707947649867,-76.88756325549593,3.1324491915618182,0,0,98
27.094084432393892,28.146946202726472,20.74075387869975,10.230572613677776,0.26134995546921186,2891.5505595829727,-80.08546917739375,4.414598078362621,0,0,99
25.88378929061482,27.555840193081593,19.70116655216431,9.90271001650471,0.3573475809727004,3031.9973522236573,-78.60837553470046,3.3734040225475974,0,0,97
29.71526600132229,28.277242242905256,18.529324665831677,10.60427363347453,0.08391014549955933,3034.45755321855,-84.28855604794242,1.3872338248912692,0,0,98
25.08798823508346,27.741103744804782,17.823354570291826,10.578720548705192,0.1980354117420582,2716.386515334118,-82.04174420970787,3.843873384633968,0,0,99
31.532439108588637,27.96886512119488,17.458560259228122,11.639491210841427,0.17151236371506423,2699.283579961926,-81.70543038482218,5.484807896741934,0,0,98
33.12406544694045,27.512354155472313,18.35316365214273,10.839808952367079,0.19676558558223264,3333.522935663746,-81.711022748187,3.7555906537239783,0,0,98
28.09687782669103,28.56488822216617,17.761075826262854,10.38919031815956,0.06666351069598006,3171.3228388830594,-80.74857706001819,6.697746586730903,0,0,99
26.818394359443882,28.723150463519676,19.052355527264428,9.582327189939802,0.008402969771769245,2933.840392742595,-74.77612033069124,4.635993427732853,0,0,97
34.46150275787777,27.871071812315463,21.651475562476488,9.94248532236243,0.23129915258025197,2827.3518749127807,-78.38507963865356,2.3118264495786933,0,0,99
26.96438010518369,27.796321903805815,20.332593722444834,10.757436853378906,0.2343111166847194,2225.553874528551,-79.49661212152257,4.950192540449658,0,0,98
27.469465014469705,27.610188278131744,21.321242007860917,10.573066888383226,0.02017954674086241,3338.9686708601685,-82.14131274381569,5.73691517879006,0,1,98
30.461469936052215,28.355465101420386,16.41973370203503,10.676613176710655,0.11447806382412691,3135.805793527536,-82.58308540254627,3.5261187347731777,0,0,99
31.801230367894302,28.68424534903277,17.686652344387586,8.134162554563359,0.1521949793843198,3464.751321043276,-83.7094125367623,5.3572182576921,0,0,96
20.67746841257417,28.354321255040688,18.690028571288508,8.257087469924997,0.06169138005188355,3488.720221007525,-73.00167477891,4.583118185141879,0,0,96
28.174409785489814,28.678020416172302,16.132051914796644,8.991716847080475,0.09103416931588529,2471.9909955117178,-82.44707636362114,1.9502316407201614,0,1,97
22.16979400214028,28.43379183322923,16.26740971947734,8.483150073936859,0.37384385760190697,3150.940281105292,-80.72195915572654,4.522365880209464,0,0,95
25.16637293235815,27.39451424295487,12.590580971232164,10.072191392424745,0.1612114482563625,3203.4900092919734,-86.32476280812854,6.673555775434293,0,0,98
25.12338672303032,28.60855939913277,16.527187650385905,10.748166030786315,0.13279781400884275,3490.5620575481535,-75.37161445814417,4.729395805838741,0,0,98
27.867080037422156,27.916753257090985,17.61438746568321,9.726171183439584,0.09947037661073056,3037.137960456446,-79.3605744320104,6.230703356605238,0,0,100
31.676616694440007,27.893692165402406,22.300267259475504,11.296711154990144,0.18311935402490317,2272.276828534111,-82.77274730894568,6.674360466603119,0,0,97
26.767862863257037,28.311864212907736,21.930926238358825,10.126796564363058,0.10090752697918796,2916.311250502189,-86.7337527688838,3.559342514280988,0,0,98
29.696244177856357,28.002197020097356,16.57288420880641,10.948768510080617,0.17602573568644508,2560.7418087876613,-81.44724535693027,4.599585419156136,0,0,99
23.224299974403777,28.05717723790548,23.197544998455275,8.575723721301737,0.1954291817177671,3200.337789977783,-87.20423093661095,3.6497757606290007,0,0,97
28.956987456444597,27.91788516340476,25.00249074038112,10.253610929758725,0.23095005034674207,3784.2765088644187,-75.49056702730097,2.941403473253607,0,0,97
29.23220215801641,27.843340573031284,18.807380823735322,9.596527223071641,0.196869366496286,2852.1558655825465,-78.49159842439126,2.3117118995409243,0,0,99
33.497752372683266,29.086378628925154,17.19084440532799,10.57499629312183,0.1216931816996893,3165.879411492355,-74.0323214146189,5.824824869359846,0,0,96
24.908489328705564,28.162820914849814,15.085029796376142,10.883922244045436,0.1060879575819206,3344.9573889531034,-76.18749981849565,3.99604768889794,0,0,99
30.833215388804255,27.69317819737173,18.635451236923434,10.69296050754904,0.14701238077450612,2343.8933443098736,-86.53023361196837,4.009007940058722,0,0,98
30.63698267372962,28.375028055050624,13.177320406893077,10.135459400169319,0.09539006727838166,2624.0387595564544,-76.682100632273,4.736730074428328,0,0,99
22.764718403523553,28.003185713058933,21.01112857143203,11.321117631022553,0.04707356775076014,2740.4344474910004,-79.24363002464379,5.923770510720345,0,0,98
27.89770275123202,27.292369638044352,15.915860606732824,10.877827634269275,0.10496101358289321,3060.9419488134886,-83.2896797295288,3.9628216969325116,0,0,98
26.78509588489334,28.291473918886766,16.535409008303258,9.287295227122556,0.09268686331411065,2936.1621752700016,-76.22011333844507,7.770190096239606,0,0,99
28.35463036384575,28.07892628296224,16.14704431369695,9.54837165869652,0.19691519414288933,3481.5537748675265,-80.557785102724,2.4594359598831605,0,0,99
27.408878724730116,28.49404872877941,17.03972405716683,9.79958377945363,0.19297549315726525,2851.763790771019,-71.58477563149036,7.3185571607275195,0,0,97
23.242352428530687,28.657069181302386,15.298137796056395,9.972442921736004,0.11169654344383799,3241.2749724329374,-82.17645600845677,5.307427051153196,0,0,98
27.235888949599325,27.96905104346689,18.045057679782868,10.334842938416793,0.14272645809895934,3807.1631855332953,-79.134732473726,6.445521581226175,0,0,99
23.043571697384397,27.412989893699024,18.49428252370955,9.909104356647969,0.16398263028076585,3097.5812791634003,-80.89280901853923,3.2777094500969794,0,0,99
28.922803622874735,27.91770896366881,16.04994999398864,11.344500670888676,0.10610730035479239,3135.5258403242947,-83.97672036960715,4.666418754489458,0,0,98
27.063920563572076,28.186543349778535,20.962003549767307,10.051858709201433,0.1235304273729967,3060.703196899496,-83.34057160652009,6.693856968210206,0,0,99
33.49139389870612,27.77451992997684,17.75089918952168,10.261967351036473,0.05163761724366027,3179.1446991007174,-78.51562379474431,2.069016636156647,0,0,99
29.70354882477214,28.0076591109663,16.075539272867072,9.986021238896061,0.28809608751460447,2923.6384833090806,-77.12096823140728,6.315012879131223,0,0,99
30.418061305421467,28.187828727339372,20.142310499160278,8.79511180249023,0.08092930823220877,2992.100362586149,-81.94631956269524,2.0521555501200224,0,0,98
20.533840194557534,28.40300547593477,15.946110522719987,10.352069703271965,0.0026355262703131304,3357.038935319724,-84.84468771712312,3.586929207152515,0,0,97
21.743033553155794,27.677956304045484,20.87364668453093,9.330844086917082,0.12892249722623916,3564.4203604236895,-81.62164003045511,0.5084630803794679,0,0,97
17.583144573491463,28.0795792587186,19.31021565520053,10.473782169348222,0.2455871094421722,2571.5785281403805,-77.27913557819821,2.8337947600048667,0,0,98
28.136609669952097,27.707394638441468,14.930413466045117,10.747625768761274,0.08456379845297206,3486.949427900652,-76.71777832397451,2.8613504323652856,0,0,98
25.609959221233435,28.568947944679405,23.216698991392736,10.904431524643693,0.15502557674428996,2676.6937113436293,-83.32177762622626,6.0433763196522765,0,0,98
29.000800825006777,27.076326507486055,18.471160816204353,10.585217897118946,0.22402865017041496,3326.4291373575393,-80.29684391419757,5.7804533284730795,0,0,97
29.758004922480907,28.311574601404846,19.373318598455658,8.982268791318456,0.15390470751418237,3267.4966622370052,-84.36680350455725,4.602942908183912,0,0,99
30.300820064426265,28.72768927331989,18.119809191644073,10.88631157541776,0.17522542215124912,3097.4548188110084,-74.45296773547538,2.498548548192169,0,0,97
32.8477759415456,28.10450021249354,16.89216858226139,9.917857459336286,0.002915391261393803,3163.4611245922683,-84.11748603272828,2.9757844030066027,0,0,98
32.94324648002775,28.216422705397054,17.53954716313243,8.821134871491381,0.24208506271403538,2525.81505856196,-77.91612733770069,3.3408777788188395,0,0,98
27.078397143176932,27.630306742292678,20.67059523337436,10.275303293371792,0.0013193860478659292,2628.195655923036,-85.98611702036031,2.632554476497573,0,0,97
28.707283488557593,27.96664628989028,18.557077769223177,9.035266406423647,0.0863471067129735,3599.433028804747,-75.00897266369513,5.8384195862153385,0,0,98
32.189270826485796,28.46783599697111,17.31182776779592,10.089180743998254,0.028625640446256373,3205.701902407134,-77.71177023314343,5.72913655572253,0,0,98
26.521892284666567,27.35781396411238,16.682982147386316,10.691154452900548,0.1064421290960099,3006.323017644736,-80.34702300219578,3.8576018080769856,0,0,99
27.73128683980258,27.7136960043557,20.04615619713786,10.78298720464353,0.09956727265545273,3095.7618002141508,-78.00125955878826,5.426589091580093,0,0,99
28.15175134179041,28.061532766431302,20.29940210433479,9.466980568325365,0.16364129399582766,3324.138006214524,-81.07856650118744,4.2767311058533934,0,0,100
25.801771456365678,28.343835154791922,16.838608050631457,10.056034487729853,0.15591370593082515,2232.1307375209376,-80.05535098437694,2.707284825504935,0,0,98
29.36020517827556,27.722256811706647,18.98993838287057,10.945288029024098,0.054306176930816505,3039.842302608576,-86.63902234191225,4.322333069879722,0,0,98
27.080801477699225,27.659437426295874,18.525634256725535,10.476540259526706,0.18201497886322268,2874.588125531041,-76.31279399209099,7.921509103991124,0,0,99
24.325253954055622,28.044841978729806,23.233917519776043,9.715269733964956,0.18066601306990707,2688.137487815716,-81.15157202576518,4.236417258708112,0,0,99
32.085533181717594,28.83537710914797,13.242050063286126,9.478461073410262,0.29502526436162835,3155.8456709483617,-83.47317092750546,3.495421526083081,0,0,96
29.021535022697268,28.17339588697941,15.581797323750585,11.15950156065004,0.05114901716968499,2947.1651977923425,-79.2929808267918,3.422368263302398,0,1,98
29.122545617960547,28.703448193678053,19.116316417820588,11.187272437578885,0.14554236201811732,3489.427552967451,-75.61412306475647,2.5284064925451193,0,0,97
28.23209093923358,27.889719122831654,20.822088431468046,9.551611996440883,0.14676451925722092,3076.615719777932,-82.23896989438192,6.067429893369413,0,0,100
25.581021341847148,27.11777357716037,20.691198590661397,10.576737226679926,0.20596540121044926,2544.9257318300733,-80.80596613579007,3.841271586110499,0,0,97
31.156226749502075,27.542295427443317,18.17187106335905,11.407193477133065,0.2737241108875402,2711.74413126722,-77.88467479274792,4.8243011853571565,0,0,97
23.869904385889843,28.159170819978723,23.427919049199332,9.561318839876009,0.08498621044770947,2739.1644445627758,-84.35853214936955,3.920675924799897,0,0,98
32.12232234249623,28.370642203217763,14.704347477580814,10.555039230611385,0.1486353195770161,2431.1973900369867,-75.57975708078837,4.940252332598523,0,0,98
25.2129127262817,28.232810626833892,18.78132679000067,9.911486841433954,0.0710676893443003,2214.9497233309685,-78.60139981080123,5.448063622293526,0,0,98
29.264623828731114,27.717082647745617,18.376095947295507,10.546444859504783,0.08829861447841873,3147.440331648081,-78.73709893225804,3.629513787961433,0,1,99
30.488279961224194,28.531573327814165,19.16042556206761,9.694528212790436,0.313720770154348,3409.4838184427927,-79.00276561743308,4.0073266413156485,0,0,97
22.402775300792236,27.91740760592926,19.681444196414805,11.251247107472896,0.16046365739217477,3447.3830579391506,-77.80273742176709,4.197124650135083,0,0,98
35.850348762123176,28.001478268739138,21.03438910622507,9.885554168403829,0.09853863860523578,2805.8776658528527,-75.07650194738106,7.447294865506899,0,0,98
31.415903906208897,27.607895529480995,27.185840896218657,10.008639602564905,0.1263791152420122,2338.108689436001,-77.84480736492296,5.966009785670844,0,0,97
23.477538660249895,28.249084489560108,19.888588752665434,10.020218156112634,0.22078588300015925,2747.3689083338672,-78.98733904784808,3.7924946817200738,0,0,99
21.805526804545014,27.319114693567997,16.61155294098147,10.433472262017068,0.2321454944536834,2594.026077476143,-83.0447455392579,2.816405942491984,0,0,97
27.874243318500895,27.660628546323675,19.7193834397236,9.972881063262593,0.1255678295102215,3120.442935676697,-79.26466193470998,4.192120077694662,0,0,100
25.80183890161786,27.52565578114792,11.034130747974569,9.693133122043726,0.28087919727986255,3451.7894357375785,-77.27323724038479,5.41671882927739,0,0,97
32.98756686213888,27.97519839625359,20.85434783117426,12.130136826354432,0.01515367507245449,2630.213604748178,-73.7484449259672,7.11178136078637,0,0,95
21.933429802316837,27.64306984392462,19.20626477460882,10.56562766542895,0.1683971269943681,2636.5398817034247,-82.8601927318665,4.057956825627066,0,0,99
25.128324437009592,27.907790149927898,21.53917562508213,10.548296430085754,0.1040710990210486,3193.550660475216,-84.40916859934569,3.306591864448147,0,0,99
29.83354681420594,27.71418119661165,17.21488479696532,9.227922668739161,0.1399578429768242,2737.5216180446228,-82.9315715429089,5.056827138805003,0,0,99
25.895008573930316,28.55533511128338,16.844934564861408,10.134376316553713,0.16106891580051835,2147.7734080771197,-76.92717113347305,2.7310425543352075,0,0,98
26.303054666407824,28.09967146868556,15.319520298337174,9.379063758651604,0.10689510730964687,3488.494264026784,-81.94863209058282,3.5642282865184027,0,0,99
28.392270158155778,28.518348712745205,15.843502837173808,10.990615423616163,0.1301048371520667,2974.324729156601,-79.6329900622065,6.826384534754512,0,0,99
31.821202232951013,28.396503463276836,21.115132964295448,10.339662462801817,0.05006637424866741,2956.5628117150222,-83.19739381350402,1.9695287879907386,0,0,98
27.25241536735206,27.347810702513943,21.61798354964045,9.44032033205032,0.1847895809199862,3608.402490863752,-83.79566608329935,6.529657107322562,0,0,98
23.77376942895899,28.09172565137386,23.138003138515707,10.749484617922798,0.008540642648846995,3312.1371246465783,-86.49919196041196,2.8599002317753337,0,0,97
29.05608032533468,28.50894140004271,20.197476308339407,10.317119688318419,0.012912657312374561,2615.9814818882146,-80.4908357343829,6.739168775611536,0,0,98
28.309922074075452,27.302267712288696,19.746733432691283,10.593520356767225,0.19059490987813368,2827.7141198158834,-80.58423954018866,3.5468820948407074,0,0,98
